,p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
59742,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,2,0.02,four,4,False,,1070173,1,0,0,0,0,8,2,0.2,0,8,8,0,2,,118,24.0,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,RM,pace bowler,4,1,4,True,269,23,1,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,0.0,171,58.7
59743,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,3,0.03,run,1,False,,1070173,1,0,0,0,0,9,3,0.3,0,9,9,0,3,,117,18.0,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,RM,pace bowler,1,1,1,True,106,97,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,171,58.7
59744,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,1,2.01,four,4,False,,1070173,3,0,0,0,0,15,6,1.1,0,17,20,0,13,,107,9.23,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,RM,pace bowler,4,1,4,True,290,313,4,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,168,55.47
59745,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,2,2.02,run,1,False,,1070173,3,0,0,0,0,16,7,1.2,0,18,21,0,14,,106,9.0,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,RM,pace bowler,1,1,1,True,66,196,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,169,56.55
59746,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,5,2.05,run,1,False,,1070173,3,0,0,0,0,17,8,1.5,0,20,23,0,17,,103,8.11,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,RM,pace bowler,1,1,1,True,241,283,4,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PUSH,1.0,167,54.38
59747,1254072,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,4,0.04,out,0,True,caught,1070173,1,0,0,0,0,0,1,0.4,1,1,1,1,4,220.0,116,1.5,11.37,221.0,120,2021-04-21,2021,"Wankhede Stadium, Mumbai",India,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,41,122,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,168,7.51
59748,1254098,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,1,0.01,run,1,False,,1070173,1,0,0,0,0,1,1,0.1,0,1,1,0,1,,119,6.0,,,120,2021-09-26,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,1,1,1,True,313,119,2,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,168,50.21
59749,1254098,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,3,0.03,four,4,False,,1070173,1,0,0,0,0,5,2,0.3,0,6,6,0,3,,117,12.0,,,120,2021-09-26,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,4,1,4,True,97,343,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,170,52.42
59750,1254098,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,4,0.04,four,4,False,,1070173,1,0,0,0,0,9,3,0.4,0,10,10,0,4,,116,15.0,,,120,2021-09-26,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,4,1,4,True,23,266,6,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,173,55.71
59751,1254098,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,5,0.05,no run,0,False,,1070173,1,0,0,0,0,9,4,0.5,0,10,10,0,5,,115,12.0,,,120,2021-09-26,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,0.0,172,54.62
59752,1254098,1,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,6,0.06,out,0,True,run out,1070173,1,0,0,0,0,9,5,1.0,0,10,10,1,6,,114,10.0,,,120,2021-09-26,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,0.0,171,53.52
59753,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,1,0.01,wide,1,False,,1070173,1,0,1,0,0,0,0,0.0,0,1,1,0,0,192.0,120,0.0,9.6,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,0,1,True,0,0,0,DOWN_LEG,GOOD_LENGTH,LEFT_ALONE,1.0,162,23.43
59754,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,2,0.02,four,4,False,,1070173,1,0,0,0,0,4,1,0.1,0,5,5,0,1,188.0,119,30.0,9.47,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,4,1,4,True,302,322,4,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,165,25.7
59755,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,3,0.03,no run,0,False,,1070173,1,0,0,0,0,4,2,0.2,0,5,5,0,2,188.0,118,15.0,9.55,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,DEFENDED,0.0,164,24.75
59756,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,4,0.04,no run,0,False,,1070173,1,0,0,0,0,4,3,0.3,0,5,5,0,3,188.0,117,10.0,9.64,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,121,177,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,163,23.81
59757,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,5,0.05,no run,0,False,,1070173,1,0,0,0,0,4,4,0.4,0,5,5,0,4,188.0,116,7.5,9.72,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,145,147,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,161,22.52
59758,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,6,0.06,no run,0,False,,1070173,1,0,0,0,0,4,5,0.5,0,5,5,0,5,188.0,115,6.0,9.8,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,143,186,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,160,21.61
59759,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,7,0.07,run,1,False,,1070173,1,0,0,0,0,5,6,1.0,0,6,6,0,6,187.0,114,6.0,9.84,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,1,1,1,True,129,190,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,159,21.4
59760,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,1,2.01,run,1,False,,1070173,3,0,0,0,0,8,9,1.1,0,7,16,0,13,177.0,107,7.38,9.92,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,1,1,1,True,294,99,2,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,162,22.96
59761,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,1,5.01,run,1,False,,1070173,6,0,0,0,0,17,16,2.1,0,16,48,0,31,145.0,89,9.29,9.77,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,1,1,1,True,241,208,3,ON_THE_STUMPS,FULL,FLICK,1.0,174,32.15
59762,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,4,5.04,four,4,False,,1070173,6,0,0,0,0,21,17,2.4,0,21,53,0,34,140.0,86,9.35,9.76,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,4,1,4,True,59,286,5,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,174,32.67
59763,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,5,5.05,run,1,False,,1070173,6,0,0,0,0,22,18,2.5,0,22,54,0,35,139.0,85,9.25,9.81,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,1,1,1,True,216,302,4,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,175,33.02
59764,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,1,13.01,no run,0,False,,1070173,14,0,0,0,0,51,42,3.1,0,23,108,3,79,85.0,41,8.2,12.43,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SLOG_SHOT,0.0,172,12.35
59765,1254117,2,Shubman Gill,1070173,Kolkata Knight Riders,Deepak Chahar,447261,Chennai Super Kings,2,13.02,out,0,True,leg before wicket,1070173,14,0,0,0,0,51,43,3.2,1,23,108,4,80,85.0,40,8.1,12.75,193.0,120,2021-10-15,2021,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Kolkata Knight Riders,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,FULL_TOSS,,0.0,171,7.77
60580,1136619,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,1,15.01,run,1,False,,1070173,16,0,0,0,0,8,8,2.1,0,25,119,6,91,56.0,29,7.84,11.58,175.0,120,2018-05-25,2018,"Eden Gardens, Kolkata",India,Sunrisers Hyderabad,Kolkata Knight Riders,IPL,RHB,LM,pace bowler,1,1,1,True,59,85,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,0.0,159,8.31
60581,1136619,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,4,15.04,four,4,False,,1070173,16,0,0,0,0,12,9,2.4,0,30,124,6,94,51.0,26,7.91,11.76,175.0,120,2018-05-25,2018,"Eden Gardens, Kolkata",India,Sunrisers Hyderabad,Kolkata Knight Riders,IPL,RHB,LM,pace bowler,4,1,4,True,16,238,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,160,8.31
60582,1136619,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,5,15.05,run,1,False,,1070173,16,0,0,0,0,13,10,2.5,0,31,125,6,95,50.0,25,7.89,12.0,175.0,120,2018-05-25,2018,"Eden Gardens, Kolkata",India,Sunrisers Hyderabad,Kolkata Knight Riders,IPL,RHB,LM,pace bowler,1,1,1,True,24,216,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,161,8.03
60583,1178413,1,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,5,2.05,run,1,False,,1070173,3,0,0,0,0,1,1,0.5,1,15,43,1,17,,103,15.17,,,120,2019-04-21,2019,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,1,1,1,True,162,222,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,187,71.46
60584,1178413,1,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,2,4.02,out,0,True,caught,1070173,5,0,0,0,0,3,4,1.2,2,17,50,2,26,,94,11.53,,,120,2019-04-21,2019,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,124,156,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SQUARE_DRIVE,0.0,181,65.7
60585,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,3,1.03,no run,0,False,,1070173,2,0,0,0,0,6,7,0.3,1,0,6,1,9,137.0,111,4.0,7.4,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,LEFT_ALONE,1.0,161,68.71
60586,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,4,1.04,no run,0,False,,1070173,2,0,0,0,0,6,8,0.4,1,0,6,1,10,137.0,110,3.6,7.47,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,129,140,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DAB,1.0,159,67.48
60587,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,5,1.05,six,6,False,,1070173,2,0,0,0,0,12,9,0.5,1,6,12,1,11,131.0,109,6.54,7.21,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,6,1,6,True,257,354,4,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,163,72.33
60588,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,6,1.06,no run,0,False,,1070173,2,0,0,0,0,12,10,1.0,1,6,12,1,12,131.0,108,6.0,7.27,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,158,177,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,163,71.8
60589,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,6,3.06,run,1,False,,1070173,4,0,0,0,0,14,12,2.0,1,19,38,1,24,105.0,96,9.5,6.56,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,1,1,1,True,306,210,3,ON_THE_STUMPS,SHORT,PULL,1.0,175,85.93
60590,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,1,5.01,no run,0,False,,1070173,6,0,0,0,0,15,15,2.1,1,19,43,2,31,100.0,89,8.32,6.74,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,187,191,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,168,79.67
60591,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,2,5.02,no run,0,False,,1070173,6,0,0,0,0,15,16,2.2,1,19,43,2,32,100.0,88,8.06,6.81,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,215,132,2,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,166,78.6
60592,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,3,5.03,no run,0,False,,1070173,6,0,0,0,0,15,17,2.3,1,19,43,2,33,100.0,87,7.81,6.89,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,0,1,0,True,153,141,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DAB,1.0,165,77.93
60593,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,4,5.04,four,4,False,,1070173,6,0,0,0,0,19,18,2.4,1,23,47,2,34,96.0,86,8.29,6.69,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,4,1,4,True,33,273,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,168,81.12
60594,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,5,5.05,four,4,False,,1070173,6,0,0,0,0,23,19,2.5,1,27,51,2,35,92.0,85,8.74,6.49,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,4,1,4,True,19,138,7,OUTSIDE_OFFSTUMP,SHORT,CUT_SHOT,1.0,172,84.34
60595,1216545,2,Shubman Gill,1070173,Kolkata Knight Riders,Khaleel Ahmed,942645,Sunrisers Hyderabad,6,5.06,run,1,False,,1070173,6,0,0,0,0,24,20,3.0,1,28,52,2,36,91.0,84,8.66,6.5,143.0,120,2020-09-26,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Sunrisers Hyderabad,IPL,RHB,LM,pace bowler,1,1,1,True,233,36,1,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,LEG_GLANCE,1.0,172,84.17
60596,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,1,2.01,run,2,False,,1070173,3,0,0,0,0,8,5,0.1,0,2,16,1,13,,107,7.38,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,2,1,2,True,38,140,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,161,47.06
60597,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,2,2.02,run,1,False,,1070173,3,0,0,0,0,9,6,0.2,0,3,17,1,14,,106,7.28,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,1,1,1,True,267,55,1,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,161,47.06
60598,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,6,2.06,run,1,False,,1070173,3,0,0,0,0,10,7,1.0,0,5,19,1,18,,102,6.33,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,1,1,1,True,311,191,3,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,157,42.61
60599,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,1,9.01,run,1,False,,1070173,10,0,0,0,0,34,23,1.1,0,6,59,2,55,,65,6.43,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,1,1,1,True,278,229,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,152,37.21
60600,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,1,13.01,four,4,False,,1070173,14,0,0,0,0,54,33,2.1,0,17,102,2,79,,41,7.74,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,4,1,4,True,23,261,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,166,52.66
60601,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,2,13.02,four,4,False,,1070173,14,0,0,0,0,58,34,2.2,0,21,106,2,80,,40,7.95,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,4,1,4,True,229,7,1,OUTSIDE_OFFSTUMP,GOOD_LENGTH,RAMP,1.0,169,55.99
60602,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,3,13.03,run,1,False,,1070173,14,0,0,0,0,59,35,2.3,0,22,107,2,81,,39,7.92,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,1,1,1,True,251,306,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,169,55.99
60603,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,5,13.05,run,1,False,,1070173,14,0,0,0,0,60,36,2.5,0,24,109,2,83,,37,7.87,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,1,1,1,True,116,213,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,168,54.89
60604,1304056,1,Shubman Gill,1070173,Gujarat Titans,Khaleel Ahmed,942645,Delhi Capitals,1,17.01,out,0,True,caught,1070173,18,0,0,0,0,84,46,3.1,2,24,145,4,103,,17,8.44,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LM,pace bowler,0,1,0,True,310,276,3,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,SLOG_SHOT,0.0,173,60.33
60942,1304097,2,Shubman Gill,1070173,Gujarat Titans,Riley Meredith,961713,Mumbai Indians,2,10.02,no run,0,False,,1070173,11,0,0,0,0,47,30,1.2,0,11,96,0,62,82.0,58,9.29,8.48,178.0,120,2022-05-06,2022,"Brabourne Stadium, Mumbai",India,Mumbai Indians,Gujarat Titans,IPL,RHB,RF,pace bowler,0,1,0,True,232,193,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,186,78.51
60943,1304097,2,Shubman Gill,1070173,Gujarat Titans,Riley Meredith,961713,Mumbai Indians,3,10.03,run,1,False,,1070173,11,0,0,0,0,48,31,1.3,0,12,97,0,63,81.0,57,9.23,8.52,178.0,120,2022-05-06,2022,"Brabourne Stadium, Mumbai",India,Mumbai Indians,Gujarat Titans,IPL,RHB,RF,pace bowler,1,1,1,True,207,267,4,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,185,77.61
60944,1304097,2,Shubman Gill,1070173,Gujarat Titans,Riley Meredith,961713,Mumbai Indians,5,10.05,run,1,False,,1070173,11,0,0,0,0,49,32,1.5,0,14,99,0,65,79.0,55,9.13,8.61,178.0,120,2022-05-06,2022,"Brabourne Stadium, Mumbai",India,Mumbai Indians,Gujarat Titans,IPL,RHB,RF,pace bowler,1,1,1,True,51,230,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,184,76.77
61813,1254078,2,Shubman Gill,1070173,Kolkata Knight Riders,Moises Henriques,5961,Punjab Kings,1,0.01,four,4,False,,1070173,1,0,0,0,0,4,1,0.1,0,4,4,0,1,120.0,119,24.0,6.05,124.0,120,2021-04-26,2021,"Narendra Modi Stadium, Ahmedabad",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,4,1,4,True,258,23,1,ON_THE_STUMPS,FULL,FLICK,1.0,175,89.88
61814,1254078,2,Shubman Gill,1070173,Kolkata Knight Riders,Moises Henriques,5961,Punjab Kings,2,0.02,no run,0,False,,1070173,1,0,0,0,0,4,2,0.2,0,4,4,0,2,120.0,118,12.0,6.1,124.0,120,2021-04-26,2021,"Narendra Modi Stadium, Ahmedabad",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,0,1,0,True,153,233,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,173,89.49
