1s,2s,3s,4s,5s,6s,ball,ball_id,balls,bat,bat_hand,bowl,bowl_category,bowl_kind,bowl_style,bowler_dismissed?,control,country,date,dismissal,dots,ground,Index,inns,inns_number,length,line,noball,opposition,outs,over,phase,runs,shot,team,wide,year
1,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Rahul Tewatia,RWS,spin bowler,LB,0,1,United Arab Emirates,10/7/2021,"",0,Sharjah Cricket Stadium,1055,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,11,Middle,1,CUT_SHOT,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,United Arab Emirates,9/26/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",431,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,11,Middle,1,CUT_SHOT,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/10/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",557,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,11,Middle,1,FLICK,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,India,5/23/2023,"",0,"MA Chidambaram Stadium, Chepauk, Chennai",2044,1,2,FULL,ON_THE_STUMPS,0,Chennai Super Kings,0,11,Middle,1,COVER_DRIVE,Gujarat Titans,0,2023
1,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Riley Meredith,RAP,pace bowler,RF,0,1,India,5/6/2022,"",0,"Brabourne Stadium, Mumbai",1416,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,11,Middle,1,CUT_SHOT,Gujarat Titans,0,2022
1,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Vijay Shankar,RAP,pace bowler,RM,0,1,United Arab Emirates,10/18/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",664,1,1,FULL,WIDE_OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,11,Middle,1,ON_DRIVE,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1668,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,12,Middle,1,CUT_SHOT,Gujarat Titans,0,2023
1,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/26/2020,"",0,Sharjah Cricket Stadium,713,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,12,Middle,1,ON_DRIVE,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,4/16/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1712,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,12,Middle,1,FLICK,Gujarat Titans,0,2023
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,1,India,5/7/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1870,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,13,Middle,1,PULL,Gujarat Titans,0,2023
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1672,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,13,Middle,1,FLICK,Gujarat Titans,0,2023
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Kagiso Rabada,RAP,pace bowler,RF,0,1,United Arab Emirates,10/13/2021,"",0,Sharjah Cricket Stadium,1124,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,13,Middle,1,PULL,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Krunal Pandya,SLA,spin bowler,SLA,0,1,India,5/10/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1456,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,13,Middle,1,PUSH,Gujarat Titans,0,2022
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Murugan Ashwin,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/26/2020,"",0,Sharjah Cricket Stadium,714,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,13,Middle,1,PULL,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Mustafizur Rahman,LAP,pace bowler,LFM,0,0,United Arab Emirates,10/7/2021,"",0,Sharjah Cricket Stadium,1060,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,13,Middle,1,PULL,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Piyush Chawla,RWS,spin bowler,LB,0,1,India,5/26/2023,"",0,"Narendra Modi Stadium, Ahmedabad",2103,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Mumbai Indians,0,13,Middle,1,SWEEP_SHOT,Gujarat Titans,0,2023
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Kagiso Rabada,RAP,pace bowler,RF,0,1,India,4/8/2022,"",0,"Brabourne Stadium, Mumbai",1282,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,14,Middle,1,PULL,Gujarat Titans,0,2022
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Khaleel Ahmed,LAP,pace bowler,LM,0,1,India,4/2/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1222,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,14,Middle,1,COVER_DRIVE,Gujarat Titans,0,2022
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Mayank Markande,RWS,spin bowler,LB,0,1,India,5/15/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1948,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,14,Middle,1,FLICK,Gujarat Titans,0,2023
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Mohsin Khan,LAP,pace bowler,LMF,0,1,India,5/10/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1457,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Lucknow Super Giants,0,14,Middle,1,FLICK,Gujarat Titans,0,2022
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Rajvardhan Hangargekar,RAP,pace bowler,RFM,0,1,India,3/31/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1588,1,2,SHORT,ON_THE_STUMPS,0,Chennai Super Kings,0,14,Middle,1,PULL,Gujarat Titans,0,2023
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,0,India,4/16/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1717,1,1,GOOD_LENGTH,WIDE_OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,14,Middle,1,ON_DRIVE,Gujarat Titans,0,2023
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Shakib Al Hasan,SLA,spin bowler,SLA,0,1,India,5/25/2018,"",0,"Eden Gardens, Kolkata",128,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,14,Middle,1,FLICK,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,1,India,5/23/2018,"",0,"Eden Gardens, Kolkata",120,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,14,Middle,1,DEFENDED,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Yash Thakur,RAP,pace bowler,RFM,0,1,India,5/7/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1873,1,1,FULL,WIDE_OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,14,Middle,1,COVER_DRIVE,Gujarat Titans,0,2023
1,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2300,1,2,FULL,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,14,Middle,1,COVER_DRIVE,Gujarat Titans,0,2024
1,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,1,India,5/10/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1459,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,15,Middle,1,CUT_SHOT,Gujarat Titans,0,2022
1,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,United Arab Emirates,9/26/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",446,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,15,Middle,1,FLICK,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,KM Asif,RAP,pace bowler,RM,0,1,India,5/3/2018,"",0,"Eden Gardens, Kolkata",86,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,15,Middle,1,STEERED,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/10/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",573,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,15,Middle,1,COVER_DRIVE,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Siddarth Kaul,RAP,pace bowler,RM,0,1,India,4/14/2018,"",0,"Eden Gardens, Kolkata",2,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,15,Middle,1,ON_DRIVE,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Umran Malik,RAP,pace bowler,RF,0,1,United Arab Emirates,10/3/2021,"",0,Dubai International Cricket Stadium,1017,1,2,FULL,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,15,Middle,1,PUSH,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Anrich Nortje,RAP,pace bowler,RF,0,1,United Arab Emirates,10/13/2021,"",0,Sharjah Cricket Stadium,1133,1,2,FULL,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,16,Middle,1,ON_DRIVE,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/4/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2229,1,1,FULL,ON_THE_STUMPS,0,Punjab Kings,0,16,Middle,1,FLICK,Gujarat Titans,0,2024
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,India,5/15/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1951,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,16,Middle,1,CUT_SHOT,Gujarat Titans,0,2023
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Jason Holder,RAP,pace bowler,RMF,0,1,India,5/10/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1461,1,1,SHORT,ON_THE_STUMPS,0,Lucknow Super Giants,0,16,Middle,1,PULL,Gujarat Titans,0,2022
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Khaleel Ahmed,LAP,pace bowler,LM,0,1,India,5/25/2018,"",0,"Eden Gardens, Kolkata",132,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,16,Middle,1,COVER_DRIVE,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Mohsin Khan,LAP,pace bowler,LMF,0,1,India,5/7/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1878,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Lucknow Super Giants,0,16,Middle,1,PULL,Gujarat Titans,0,2023
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Rahul Chahar,RWS,spin bowler,LBG,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1679,1,2,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,16,Middle,1,ON_DRIVE,Gujarat Titans,0,2023
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,India,3/24/2019,"",0,"Eden Gardens, Kolkata",144,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,16,Middle,1,PULL,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,India,4/14/2018,"",0,"Eden Gardens, Kolkata",5,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,16,Middle,1,FLICK,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,United Arab Emirates,9/26/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",450,1,2,FULL,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,16,Middle,1,ON_DRIVE,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,5/29/2022,"",0,"Narendra Modi Stadium, Ahmedabad",1551,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,16,Middle,1,PUSH,Gujarat Titans,0,2022
1,0,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Andrew Tye,RAP,pace bowler,RMF,0,1,India,5/3/2019,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",367,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,17,Slog,1,PUSH,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,1,India,5/7/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1882,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,17,Slog,1,PULL,Gujarat Titans,0,2023
1,0,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,India,3/24/2019,"",0,"Eden Gardens, Kolkata",148,1,2,YORKER,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,17,Slog,1,FLICK,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1682,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,17,Slog,1,PULL,Gujarat Titans,0,2023
1,0,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Siddarth Kaul,RAP,pace bowler,RM,0,1,India,5/25/2018,"",0,"Eden Gardens, Kolkata",135,1,2,YORKER,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,17,Slog,1,COVER_DRIVE,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Simarjeet Singh,RAP,pace bowler,RMF,0,1,India,5/10/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2430,1,1,FULL_TOSS,WIDE_OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,17,Slog,1,COVER_DRIVE,Gujarat Titans,0,2024
1,0,0,0,0,0,5,17.05,1,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,1,United Arab Emirates,10/26/2020,"",0,Sharjah Cricket Stadium,724,1,1,FULL_TOSS,ON_THE_STUMPS,0,Punjab Kings,0,18,Slog,1,FLICK,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,17.05,1,Shubman Gill,RHB,Mohammed Shami,RAP,pace bowler,RF,0,1,United Arab Emirates,10/10/2020,run out,0,"Zayed Cricket Stadium, Abu Dhabi",576,1,1,FULL,ON_THE_STUMPS,0,Punjab Kings,1,18,Slog,1,SLOG_SHOT,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,17.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,5/29/2022,"",0,"Narendra Modi Stadium, Ahmedabad",1555,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,18,Slog,1,CUT_SHOT,Gujarat Titans,0,2022
1,0,0,0,0,0,5,17.05,1,Shubman Gill,RHB,T Natarajan,LAP,pace bowler,LM,0,1,United Arab Emirates,9/26/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",458,1,2,FULL,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,18,Slog,1,STRAIGHT_DRIVE,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,5,18.05,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1686,1,2,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,19,Slog,1,ON_DRIVE,Gujarat Titans,0,2023
1,0,0,0,0,0,5,18.05,1,Shubman Gill,RHB,Chris Morris,RAP,pace bowler,RFM,0,1,India,4/16/2018,"",0,"Eden Gardens, Kolkata",11,1,1,FULL,ON_THE_STUMPS,0,Delhi Capitals,0,19,Slog,1,FLICK,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,18.05,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,1,India,4/14/2019,"",0,"Eden Gardens, Kolkata",239,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,19,Slog,1,PULL,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,5,19.05,1,Shubman Gill,RHB,Andrew Tye,RAP,pace bowler,RMF,0,1,India,4/21/2018,"",0,"Eden Gardens, Kolkata",22,1,1,FULL,ON_THE_STUMPS,0,Punjab Kings,0,20,Slog,1,ON_DRIVE,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,5,19.05,1,Shubman Gill,RHB,Barinder Sran,LAP,pace bowler,LM,0,1,India,5/12/2018,"",0,"Holkar Cricket Stadium, Indore",105,1,1,SHORT,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,20,Slog,1,COVER_DRIVE,Kolkata Knight Riders,0,2018
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,India,4/11/2022,"",0,"Dr DY Patil Sports Academy, Mumbai",1297,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,1,PP,1,COVER_DRIVE,Gujarat Titans,0,2022
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,India,4/27/2022,"",0,"Wankhede Stadium, Mumbai",1326,1,2,SHORT_OF_A_GOOD_LENGTH,WIDE_OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,1,PP,1,CUT_SHOT,Gujarat Titans,0,2022
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,1,India,5/28/2023,"",0,"Narendra Modi Stadium, Ahmedabad",2120,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,1,PP,1,FLICK,Gujarat Titans,0,2023
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,1,United Arab Emirates,10/7/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",518,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,1,PP,1,PUSH,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Glenn Maxwell,RAO,spin bowler,OB,0,1,India,4/30/2022,"",0,"Brabourne Stadium, Mumbai",1353,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,1,PP,1,CUT_SHOT,Gujarat Titans,0,2022
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Mitchell McClenaghan,LAP,pace bowler,LFM,0,1,India,5/5/2019,"",0,"Wankhede Stadium, Mumbai",372,1,1,"","",0,Mumbai Indians,0,1,PP,1,DEFENDED,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Mitchell Santner,SLA,spin bowler,SLA,0,1,India,5/10/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2379,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,1,PP,1,ON_DRIVE,Gujarat Titans,0,2024
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Mohsin Khan,LAP,pace bowler,LMF,0,0,India,5/10/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1421,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,1,PP,1,CUT_SHOT,Gujarat Titans,0,2022
1,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Umesh Yadav,RAP,pace bowler,RF,0,1,India,4/9/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1607,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Kolkata Knight Riders,0,1,PP,1,LEG_GLANCE,Gujarat Titans,0,2023
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Cameron Green,RAP,pace bowler,RFM,0,1,India,5/26/2023,"",0,"Narendra Modi Stadium, Ahmedabad",2059,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,2,PP,1,STEERED,Gujarat Titans,0,2023
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Chris Morris,RAP,pace bowler,RFM,0,1,India,4/12/2019,"",0,"Eden Gardens, Kolkata",186,1,1,YORKER,ON_THE_STUMPS,0,Delhi Capitals,0,2,PP,1,DEFENDED,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Josh Hazlewood,RAP,pace bowler,RFM,0,0,United Arab Emirates,10/15/2021,"",0,Dubai International Cricket Stadium,1145,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,2,PP,1,FLICK,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Krunal Pandya,SLA,spin bowler,SLA,0,1,India,4/28/2019,"",0,"Eden Gardens, Kolkata",279,1,1,FULL,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,2,PP,1,PUSH,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Marco Jansen,LAP,pace bowler,LF,0,1,India,4/11/2022,"",0,"Dr DY Patil Sports Academy, Mumbai",1302,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,2,PP,1,PUSH,Gujarat Titans,0,2022
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Mohammed Shami,RAP,pace bowler,RF,0,0,United Arab Emirates,10/1/2021,"",0,Dubai International Cricket Stadium,969,1,1,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,2,PP,1,COVER_DRIVE,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Oshane Thomas,RAP,pace bowler,RF,0,1,India,4/25/2019,"",0,"Eden Gardens, Kolkata",260,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,2,PP,1,FLICK,Kolkata Knight Riders,0,2019
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,United Arab Emirates,10/29/2020,"",0,Dubai International Cricket Stadium,731,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,2,PP,1,PUSH,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,United Arab Emirates,10/7/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",521,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,2,PP,1,DAB,Kolkata Knight Riders,0,2020
1,0,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Sandeep Sharma,RAP,pace bowler,RM,0,1,India,5/5/2023,"",0,"Sawai Mansingh Stadium, Jaipur",1808,1,2,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,2,PP,1,FLICK,Gujarat Titans,0,2023
1,0,0,0,0,0,6,2.06,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,1,United Arab Emirates,10/13/2021,"",0,Sharjah Cricket Stadium,1096,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,3,PP,1,STEERED,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,6,2.06,1,Shubman Gill,RHB,Ishant Sharma,RAP,pace bowler,RFM,0,1,India,4/29/2021,"",0,"Narendra Modi Stadium, Ahmedabad",850,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,3,PP,1,FLICK,Kolkata Knight Riders,0,2021
1,0,0,0,0,0,6,2.06,1,Shubman Gill,RHB,Jaydev Unadkat,LAP,pace bowler,LM,0,1,India,4/24/2021,"",0,"Wankhede Stadium, Mumbai",820,1,1,GOOD_LENGTH,DOWN_LEG,0,Rajasthan Royals,0,3,PP,1,FLICK,Kolkata Knight Riders,0,2021
